0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:13 +0530] "GET /ionis/app/js/plugins/mindmup-editabletable.js HTTP/1.1" 200 3883
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/jquery.dataTables.min.js HTTP/1.1" 200 82816
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/dataTables.buttons.min.js HTTP/1.1" 200 20379
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/dataTables.bootstrap.min.js HTTP/1.1" 200 1974
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/perfect-scrollbar.jquery.min.js HTTP/1.1" 200 25536
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/tether.min.js HTTP/1.1" 200 25137
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/slick.min.js HTTP/1.1" 200 42864
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/util.js HTTP/1.1" 200 6774
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/alert.js HTTP/1.1" 200 5718
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/button.js HTTP/1.1" 200 7807
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/carousel.js HTTP/1.1" 200 21367
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/collapse.js HTTP/1.1" 200 14111
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/dropdown.js HTTP/1.1" 200 19370
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/modal.js HTTP/1.1" 200 21983
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/tab.js HTTP/1.1" 200 8441
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/tooltip.js HTTP/1.1" 200 28140
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/plugins/popover.js HTTP/1.1" 200 8154
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/declarations.js HTTP/1.1" 200 26811
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/dataTables.bootstrap4.min.js HTTP/1.1" 200 2082
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/demo_customizer.js?version=4.5.0 HTTP/1.1" 200 14320
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/jquery.serializejson.js HTTP/1.1" 200 15695
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/jquery.validate.js HTTP/1.1" 200 63262
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/img/avatar1.jpg HTTP/1.1" 200 23121
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:14 +0530] "GET /ionis/app/js/additional-methods.js HTTP/1.1" 200 62244
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/jquery.inputmask.js HTTP/1.1" 200 214111
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/dataTables.buttons.min.js HTTP/1.1" 200 20511
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/appcontainer.js HTTP/1.1" 200 19610
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/templates.js HTTP/1.1" 200 177
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/databinding.js HTTP/1.1" 200 7650
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/js/app.js HTTP/1.1" 200 30260
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/api/metadata/byKey?key=TEMPLATE_FILES/index.jsp&payload=%7B%22templates%22%3A%22all%22%7D&_=1723697533439 HTTP/1.1" 404 787
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/api/metadata/getDocumentChecklist/index.jsp?payload=%7B%22docchecklist%22%3A%22all%22%7D&_=1723697533438 HTTP/1.1" 200 1732
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/api/metadata/getClientBundle/index.jsp?payload=%7B%22metadata%22%3A%22all%22%7D&_=1723697533437 HTTP/1.1" 200 120073
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/template/inbox.html?_=1723697533441 HTTP/1.1" 200 4536
0:0:0:0:0:0:0:1 - - [15/Aug/2024:10:22:15 +0530] "GET /ionis/app/json/metadata/caselevelstatus.json HTTP/1.1" 200 54
